0.133333333	0.185483871	0.444444444	0	0.113821138	0.138888889	0.225806452	0.21875	0.137254902	1																														
0.047619048	0.032258065	0	0	0.056910569	0.037037037	0.032258065	0.177083333	0.039215686	1																														
0.066666667	0.193548387	0.111111111	0	0.146341463	0.203703704	0.193548387	0.239583333	0.196078431	1																														
0.066666667	0	0	0	0.06504065	0	0	0.072916667	0	1																														
0.247619048	0.241935484	0.388888889	0.473684211	0.170731707	0.277777778	0.241935484	0.145833333	0.294117647	1																														
0.019047619	0	0	0	0.113821138	0	0	0.21875	0	1																														
0.428571429	0.483870968	0.166666667	0.105263158	0.552845528	0.490740741	0.483870968	0.15625	0.450980392	1																														
0.00952381	0.016129032	0	0	0	0.018518519	0.016129032	0.1875	0.019607843	1																														
0.057142857	0.016129032	0.055555556	0	0.056910569	0.018518519	0.016129032	0.114583333	0.019607843	1																														
0.20952381	0.298387097	0.5	0.105263158	0.495934959	0.305555556	0.306451613	0.125	0.31372549	1																														
0.085714286	0.080645161	0.166666667	0	0.268292683	0.092592593	0.080645161	0.229166667	0.098039216	1																														
0.047619048	0.032258065	0.055555556	0	0.048780488	0.037037037	0.032258065	0.21875	0.039215686	1																														
0.00952381	0.032258065	0.055555556	0	0	0.037037037	0.032258065	0.239583333	0.039215686	1																														
0.066666667	0.112903226	0.111111111	0	0.073170732	0.12037037	0.112903226	0.239583333	0.117647059	1																														
0.085714286	0.177419355	0.111111111	0.263157895	0.073170732	0.175925926	0.177419355	0.229166667	0.156862745	1																														
0.59047619	0.064516129	0.333333333	1	0.406504065	0.074074074	0.064516129	0.041666667	0.078431373	1																														
0.076190476	0.080645161	0.111111111	0	0.048780488	0.092592593	0.080645161	0.291666667	0.098039216	1																														
0.00952381	0	0	0	0	0	0	0.041666667	0	1																														
0.047619048	0.193548387	0.111111111	0	0.195121951	0.194444444	0.193548387	0.1875	0.176470588	1																														
0.123809524	0.459677419	0.444444444	0.789473684	0.097560976	0.37037037	0.5	0.208333333	0.294117647	1																														
0.114285714	0.048387097	0	0	0.130081301	0.055555556	0.048387097	0.0625	0.058823529	0																														
0.142857143	0	0.055555556	0	0.105691057	0	0	0.010416667	0	0																														
0.047619048	0	0.055555556	0.210526316	0.016260163	0	0	0.072916667	0	0																														
0.133333333	0.096774194	0.166666667	0.157894737	0.138211382	0.111111111	0.096774194	0.0625	0.117647059	0																														
0	0	0.055555556	0	0	0	0	0.479166667	0	0																														
0.076190476	0.016129032	0.055555556	0.263157895	0.06504065	0.018518519	0.016129032	0	0.019607843	0																														
0.038095238	0.096774194	0.166666667	0	0.024390244	0.111111111	0.096774194	0.166666667	0.117647059	0																														
0.152380952	0.14516129	0	0	0.178861789	0.138888889	0.14516129	0.166666667	0.117647059	0																														
0	0.048387097	0	0	0	0.046296296	0.048387097	1	0.039215686	0																														
0.095238095	0.064516129	0.166666667	0	0.089430894	0.074074074	0.064516129	0.229166667	0.078431373	0																														
0.228571429	0.185483871	0	0.157894737	0.138211382	0.055555556	0.306451613	0.177083333	0.058823529	0																														
0.161904762	0.048387097	0.111111111	0.842105263	0.260162602	0.055555556	0.048387097	0.010416667	0.058823529	0																														
0.085714286	0.096774194	0.111111111	0	0.113821138	0.12962963	0.096774194	0.197916667	0.137254902	0																														
0.095238095	0.096774194	0.055555556	0.052631579	0.089430894	0.101851852	0.096774194	0.197916667	0.098039216	0																														
0.047619048	0.016129032	0	0	0.024390244	0.018518519	0.016129032	0.260416667	0.019607843	0																														
0.00952381	0	0.055555556	0	0.008130081	0	0	0.479166667	0	0																														
0.133333333	0.032258065	0.5	0.210526316	0.130081301	0.037037037	0.032258065	0.052083333	0.039215686	0																														
0	0	0	0	0	0	0	1	0	0																														
0.00952381	0.032258065	0.055555556	0	0	0.037037037	0.032258065	0.479166667	0.039215686	0																														
0.019047619	0	0.055555556	0	0.024390244	0	0	0.135416667	0	0																														
0	0.016129032	0	0	0	0.018518519	0.016129032	0.65625	0.019607843	0																														
0.00952381	0.016129032	0	0	0.008130081	0.018518519	0.016129032	0.65625	0.019607843	0																														
0.019047619	0.064516129	0	0	0	0.064814815	0.064516129	0.28125	0.058823529	0																														
0	0.016129032	0	0	0	0.018518519	0.016129032	0.375	0.019607843	0																														
0	0	0.055555556	0	0	0	0	0.479166667	0	0																														
0	0	0	0	0	0	0	0.302083333	0	0																														
0.228571429	0.088709677	0	0.105263158	0.227642276	0.074074074	0.096774194	0.114583333	0.078431373	0																														
0.047619048	0.016129032	0.166666667	0.368421053	0.024390244	0.018518519	0.016129032	0.041666667	0.019607843	0																														
0	0.25	0	0	0	0	0.483870968	0.041666667	0	0																														
0.00952381	0.016129032	0.055555556	0.052631579	0	0.018518519	0.016129032	0.114583333	0.019607843	0																														
0.038095238	0.048387097	0.111111111	0.157894737	0.024390244	0.055555556	0.048387097	0.1875	0.058823529	0																														
0.047619048	0.032258065	0	0	0.227642276	0.037037037	0.032258065	0.21875	0.039215686	0																														
0.057142857	0.112903226	0.055555556	0	0.016260163	0.12037037	0.112903226	0.229166667	0.117647059	0																														
0.057142857	0.048387097	0.388888889	0.105263158	0.048780488	0.055555556	0.048387097	0.03125	0.058823529	0																														
0.057142857	0.096774194	0.222222222	0.210526316	0.032520325	0.111111111	0.096774194	0.114583333	0.117647059	0																														
0.123809524	0.080645161	0	0	0.016260163	0.092592593	0.080645161	0.322916667	0.098039216	0																														
0.00952381	0.096774194	0	0.315789474	0	0.111111111	0.096774194	0.270833333	0.117647059	0																														
0.038095238	0	0	0	0.016260163	0	0	0.479166667	0	0																														
0	0	0	0	0.016260163	0	0	0.072916667	0	0																														
0.047619048	0.112903226	0	0	0.040650407	0.12037037	0.112903226	0.166666667	0.117647059	0																														
0.00952381	0.016129032	0.055555556	0.052631579	0	0.018518519	0.016129032	0.09375	0.019607843	0																														
0.019047619	0.016129032	0	0.105263158	0.056910569	0.018518519	0.016129032	0.145833333	0.019607843	0																														
0.057142857	0.032258065	0.055555556	0.210526316	0.024390244	0.037037037	0.032258065	0.166666667	0.039215686	0																														
0	0.016129032	0.055555556	0	0	0.018518519	0.016129032	0.375	0.019607843	0																														
0.00952381	0.14516129	0.055555556	0	0	0.166666667	0.14516129	0.333333333	0.176470588	0																														
0.019047619	0.016129032	0.166666667	0	0.016260163	0.018518519	0.016129032	0.21875	0.019607843	0																														
0.095238095	0	0	0	0.178861789	0	0	0.052083333	0	0																														
0.219047619	0.112903226	0.166666667	0.526315789	0.219512195	0.12962963	0.112903226	0.052083333	0.137254902	0																														
0.047619048	0.032258065	0.055555556	0	0.040650407	0.037037037	0.032258065	0.135416667	0.039215686	0																														
0.00952381	0.14516129	0.055555556	0	0	0.166666667	0.14516129	0.197916667	0.176470588	0																														
0	0	0.055555556	0	0	0	0	0.479166667	0	0																														
0.047619048	0.016129032	0	0	0.024390244	0.018518519	0.016129032	0.260416667	0.019607843	0																														
0.00952381	0	0.055555556	0	0	0	0	0.135416667	0	0																														
0.180952381	0.096774194	0.166666667	0.578947368	0.154471545	0.111111111	0.096774194	0.0625	0.117647059	0																														
0.066666667	0.112903226	0	0	0.06504065	0.12037037	0.112903226	0.229166667	0.117647059	0																														
0.104761905	0.064516129	0.166666667	0	0.097560976	0.074074074	0.064516129	0.135416667	0.078431373	0																														
0.066666667	0	0	0.052631579	0.308943089	0	0	0.072916667	0	0																														
0.038095238	0.064516129	0	0	0.032520325	0.074074074	0.064516129	0.15625	0.078431373	0																														
0.114285714	0.080645161	0.166666667	0	0.12195122	0.092592593	0.080645161	0.229166667	0.098039216	0																														
0.019047619	0.016129032	0	0	0.008130081	0.018518519	0.016129032	0.260416667	0.019607843	0																														
0.028571429	0	0.055555556	0	0.040650407	0	0	0.166666667	0	0																														
0.057142857	0.112903226	0	0	0.056910569	0.12962963	0.112903226	0.302083333	0.137254902	0																														
0.00952381	0.048387097	0.055555556	0	0	0.046296296	0.048387097	0.552083333	0.039215686	0																														
0.276190476	0.548387097	0	0	0.300813008	0.518518519	0.548387097	0.177083333	0.431372549	0																														
0.076190476	0.048387097	0.055555556	0	0.048780488	0.055555556	0.048387097	0.177083333	0.058823529	0																														
0	0.032258065	0	0	0	0.037037037	0.032258065	0.739583333	0.039215686	0																														
0.142857143	0.161290323	0.277777778	0	0.130081301	0.185185185	0.161290323	0.114583333	0.196078431	0																														
0.028571429	0.016129032	0	0	0.032520325	0.018518519	0.016129032	0.302083333	0.019607843	0																														
0.285714286	0.548387097	0.944444444	0.210526316	0.422764228	0.546296296	0.548387097	0.239583333	0.529411765	0																														
0	0.032258065	0	0	0	0.037037037	0.032258065	0.479166667	0.039215686	0																														
0	0.016129032	0.055555556	0	0	0.018518519	0.016129032	0.114583333	0.019607843	0																														
0.123809524	0.096774194	0.222222222	0.105263158	0.105691057	0.111111111	0.096774194	0.135416667	0.117647059	0																														
0.228571429	0.403225806	0.166666667	0.578947368	0.170731707	0.37962963	0.403225806	0.25	0.31372549	0																														
0.019047619	0.048387097	0	0.368421053	0	0.055555556	0.048387097	0.0625	0.058823529	0																														
0.00952381	0.016129032	0	0	0.016260163	0.018518519	0.016129032	0.260416667	0.019607843	0																														
0.057142857	0.032258065	0.055555556	0.210526316	0.040650407	0.037037037	0.032258065	0.166666667	0.039215686	0																														
0.161904762	0.209677419	0.166666667	0.157894737	0.146341463	0.203703704	0.209677419	0.135416667	0.176470588	0																														
0	0.016129032	0	0	0.008130081	0.018518519	0.016129032	0.145833333	0.019607843	0																														
0.047619048	0.016129032	0	0	0.024390244	0.018518519	0.016129032	0.260416667	0.019607843	0																														
0.019047619	0.016129032	0	0	0	0.018518519	0.016129032	0.21875	0.019607843	0																														
0.047619048	0	0	0	0.130081301	0	0	0.104166667	0	0																														
0	0.016129032	0	0	0.008130081	0.018518519	0.016129032	0.145833333	0.019607843	0																														
0.00952381	0.048387097	0.055555556	0	0	0.055555556	0.048387097	0.416666667	0.058823529	0																														
0	0	0	0	0	0	0	0.302083333	0	0																														
0	0.016129032	0	0	0	0.018518519	0.016129032	0.114583333	0.019607843	0																														
0	0.016129032	0	0	0	0.018518519	0.016129032	1	0.019607843	0																														
0	0	0	0	0	0	0	0.302083333	0	0																														
0.066666667	0.016129032	0.222222222	0.052631579	0.048780488	0.018518519	0.016129032	0.052083333	0.019607843	0																														
0.028571429	0.064516129	0	0	0.032520325	0.064814815	0.064516129	0.25	0.058823529	0																														
0.038095238	0	0	0	0.040650407	0	0	0.041666667	0	0																														
0.00952381	0.016129032	0	0	0.008130081	0.018518519	0.016129032	0.65625	0.019607843	0																														
0.057142857	0.064516129	0.111111111	0.315789474	0.032520325	0.018518519	0.096774194	0.072916667	0.019607843	0																														
0.038095238	0.032258065	0.055555556	0	0.016260163	0.027777778	0.032258065	0.135416667	0.019607843	0																														
0.019047619	0	0.055555556	0	0.016260163	0	0	0.135416667	0	0																														
0.028571429	0.032258065	0	0.105263158	0.056910569	0.037037037	0.032258065	0.0625	0.039215686	0																														
0.123809524	0	0.055555556	0	0.097560976	0	0	0.010416667	0	0																														
0.00952381	0.161290323	0.222222222	0	0	0.166666667	0.161290323	0.364583333	0.156862745	0																														
0.095238095	0	0.055555556	0	0.008130081	0	0	0.010416667	0	0																														
0.038095238	0.048387097	0	0	0.016260163	0.055555556	0.048387097	0.302083333	0.058823529	1																														
0.085714286	0.016129032	0.111111111	0	0.048780488	0.018518519	0.016129032	0.03125	0.019607843	1																														
0	0	0	0	0	0	0	0.21875	0	1																														
0.00952381	0.016129032	0	0	0	0.018518519	0.016129032	0.1875	0.019607843	1																														
0.057142857	0.048387097	0	0	0.048780488	0.055555556	0.048387097	0.239583333	0.058823529	1																														
0.00952381	0.161290323	0.277777778	0	0	0.166666667	0.161290323	0.364583333	0.156862745	0																														
0.00952381	0.064516129	0	0	0	0.074074074	0.064516129	0.1875	0.078431373	0																														
0.00952381	0.032258065	0.055555556	0	0	0.037037037	0.032258065	0.270833333	0.039215686	0																														
0	0.016129032	0	0	0	0.018518519	0.016129032	0.65625	0.019607843	0																														
0	0.048387097	0	0	0	0.046296296	0.048387097	1	0.039215686	0																														
0.019047619	0.048387097	0	0.105263158	0	0.055555556	0.048387097	0.145833333	0.058823529	0																														
0.152380952	0.096774194	0.166666667	0.578947368	0.146341463	0.111111111	0.096774194	0.072916667	0.117647059	0																														
0	0	0	0.105263158	0	0	0	0.302083333	0	0																														
0.447619048	0.322580645	1	0.473684211	0.552845528	0.25	0.370967742	0.1875	0.215686275	0																														
0.019047619	0	0	0	0.024390244	0	0	0.21875	0	0																														
0.038095238	0	0.111111111	0.315789474	0.040650407	0	0	0.03125	0	0																														
